2015;1;6;15800;86.000;5.07;
2015;1;6;15800;139.000;5.30;
2015;1;6;15400;131.000;7.99;
2015;1;6;12500;29.621;25.27;
2015;1;6;15800;109.000;5.07;
2015;1;6;12200;1.965;26.92;
2015;1;6;15600;99.000;9.79;
2015;1;6;12400;23.448;16.31;
2015;1;6;12400;11.774;16.31;
2015;1;6;12600;31.210;35.70;
2015;1;6;15700;56.000;7.97;
2015;1;6;12200;8.774;26.92;
2015;1;6;12700;15.461;4.86;
2015;1;6;12500;24.903;25.06;
2015;1;6;15800;7.000;5.07;
2015;1;6;12300;21.898;18.47;
2015;1;6;15200;145.000;66.94;
2015;1;6;15100;73.000;7.55;
2015;1;6;12300;1.318;19.71;
2015;1;6;15200;122.000;66.94;
2015;1;6;15500;27.000;14.93;
2015;1;6;15600;41.000;9.79;
2015;1;6;12600;28.780;37.76;
2015;1;6;12700;32.003;4.56;
2015;1;6;12600;0.169;36.44;
2015;1;6;15400;68.000;7.99;
2015;1;6;15800;110.000;5.07;
2015;1;6;15500;145.000;14.18;
2015;1;6;15600;44.000;9.79;
2015;1;7;15400;43.000;7.99;
2015;1;7;15700;15.000;7.97;
2015;1;7;15100;145.000;7.55;
2015;1;7;12400;6.151;16.59;
2015;1;7;15200;135.000;66.94;
2015;1;7;15400;42.000;7.88;
2015;1;7;15300;91.000;7.33;
2015;1;7;12600;11.379;37.76;
2015;1;7;15600;32.000;10.46;
2015;1;7;12300;14.067;19.71;
2015;1;7;12100;13.827;3.19;
2015;1;7;15100;109.000;7.55;
2015;1;7;12700;13.141;4.76;
2015;1;7;12200;18.456;26.21;
2015;1;7;15400;146.000;7.99;
2015;1;7;12100;1.679;3.09;
2015;1;7;12700;17.519;4.56;
2015;1;7;15700;11.000;7.97;
2015;1;7;15700;59.000;7.65;
2015;1;7;15700;102.000;7.97;
2015;1;7;15700;5.000;8.37;
2015;1;7;12700;6.001;4.56;
2015;1;7;12100;17.147;3.01;
2015;1;7;15400;3.000;8.00;
2015;1;7;15500;84.000;14.93;
2015;1;7;12800;9.345;10.17;
2015;1;7;15100;125.000;7.55;
2015;1;7;12400;23.187;16.31;
2015;1;7;12600;3.256;35.11;
2015;1;7;12700;18.310;4.56;
2015;1;7;15600;135.000;9.79;
2015;1;7;12100;10.971;3.32;
2015;1;7;15100;137.000;7.55;
2015;1;7;15600;54.000;9.79;
2015;1;7;15100;50.000;7.44;
2015;1;8;12100;9.629;3.19;
2015;1;8;12100;11.624;3.29;
2015;1;8;15500;80.000;14.93;
2015;1;8;12700;17.904;4.56;
2015;1;8;12300;30.179;19.71;
2015;1;8;15200;14.000;70.16;
2015;1;8;12800;13.572;9.94;
2015;1;8;15700;150.000;8.29;
2015;1;8;12600;5.866;37.76;
2015;1;8;15400;84.000;7.99;
2015;1;8;12500;12.715;25.27;
2015;1;8;15800;48.000;5.07;
2015;1;8;15300;144.000;7.77;
2015;1;8;15800;71.000;5.07;
2015;1;8;12300;12.314;19.71;
2015;1;8;15100;150.000;7.55;
2015;1;8;15700;122.000;7.97;
2015;1;8;15300;54.000;7.41;
2015;1;8;12600;3.730;37.76;
2015;1;8;12800;28.385;9.71;
2015;1;8;12700;23.369;4.56;
2015;1;8;12500;4.881;25.27;
2015;1;8;12800;10.712;9.71;
2015;1;8;15800;6.000;5.07;
2015;1;8;12400;12.056;16.31;
2015;1;8;12800;17.857;9.71;
2015;1;8;12700;27.927;4.43;
2015;1;8;15200;135.000;66.94;
2015;1;8;12300;30.012;19.48;
2015;1;8;15500;78.000;14.93;
2015;1;8;12400;3.558;16.31;
2015;1;8;15100;8.000;7.78;
2015;1;8;15600;147.000;9.79;
2015;1;8;15300;73.000;7.22;
2015;1;8;15800;26.000;4.79;
2015;1;8;12200;16.913;26.92;
2015;1;8;12400;26.612;17.24;
2015;1;8;15700;61.000;7.97;
2015;1;8;15100;94.000;7.13;
2015;1;8;12500;22.633;25.27;
2015;1;8;12200;25.670;26.92;
2015;1;8;15500;71.000;14.93;
2015;1;8;12100;21.525;3.19;
2015;1;8;15800;28.000;5.23;
2015;1;8;12300;27.681;19.71;
2015;1;8;12400;19.827;17.40;
2015;1;9;15300;62.000;7.33;
2015;1;9;12200;1.273;26.92;
2015;1;9;15600;81.000;10.45;
2015;1;9;15500;127.000;14.86;
2015;1;9;12500;13.632;25.27;
2015;1;9;12200;26.165;26.59;
2015;1;9;12100;15.084;3.07;
2015;1;9;15700;102.000;7.74;
2015;1;9;15200;27.000;66.94;
2015;1;9;15100;40.000;7.55;
2015;1;9;15400;91.000;7.48;
2015;1;9;15400;92.000;7.99;
2015;1;9;15300;58.000;7.33;
2015;1;9;15500;19.000;14.93;
2015;1;9;15700;119.000;7.97;
2015;1;9;12400;3.893;16.31;
2015;1;9;15500;28.000;15.50;
2015;1;9;15300;101.000;7.57;
2015;1;9;12100;28.678;3.33;
2015;1;9;12100;10.171;3.03;
2015;1;9;12500;9.683;25.27;
2015;1;9;12500;27.407;23.72;
2015;1;9;12100;26.732;3.19;
2015;1;9;15500;77.000;13.99;
2015;1;9;15400;136.000;7.51;
2015;1;9;12600;4.148;37.76;
2015;1;9;12100;24.962;3.19;
2015;1;9;12600;23.896;37.76;
2015;1;9;12500;32.642;24.72;
2015;1;9;12800;5.569;9.71;
2015;1;9;12800;1.937;9.59;
2015;1;9;12200;24.737;26.92;
2015;1;9;12700;9.986;4.56;
2015;1;9;12500;16.629;25.27;
2015;1;9;12800;9.686;10.18;
2015;1;9;12800;32.097;9.71;
2015;1;9;15400;144.000;7.99;
2015;1;9;12100;5.147;3.33;
2015;1;9;12500;10.924;25.27;
2015;1;9;15800;68.000;5.07;
2015;1;9;15100;147.000;7.55;
2015;1;9;15800;8.000;5.07;
2015;1;9;15300;150.000;7.33;
2015;1;10;15500;35.000;14.93;
2015;1;10;15200;100.000;66.94;
2015;1;10;15700;9.000;7.90;
2015;1;10;15300;98.000;7.13;
2015;1;10;12100;6.067;3.19;
2015;1;10;15600;84.000;9.79;
2015;1;10;15800;48.000;4.99;
2015;1;10;12800;26.955;9.71;
2015;1;10;15700;57.000;8.23;
2015;1;10;12500;4.503;25.27;
2015;1;10;15300;135.000;7.33;
2015;1;10;15400;90.000;7.99;
2015;1;10;15400;117.000;7.99;
2015;1;10;12500;18.044;25.27;
2015;1;10;12100;5.990;3.19;
2015;1;10;12300;27.471;18.87;
2015;1;10;12600;27.462;37.76;
2015;1;10;15800;115.000;5.07;
2015;1;10;15100;19.000;7.32;
2015;1;10;15400;38.000;7.58;
2015;1;10;15600;142.000;9.30;
2015;1;10;12500;3.323;24.46;
2015;1;10;12500;29.724;25.27;
2015;1;10;15500;50.000;14.91;
2015;1;10;15500;17.000;14.93;
2015;1;10;12100;28.057;3.19;
2015;1;10;15700;120.000;7.97;
2015;1;10;12200;26.399;26.92;
2015;1;10;12800;23.189;9.71;
2015;1;10;15200;3.000;66.94;
2015;1;10;15400;104.000;7.99;
2015;1;10;15800;69.000;4.99;
2015;1;10;12800;23.412;9.35;
2015;1;10;12600;3.921;37.76;
2015;1;10;12400;8.543;16.31;
2015;1;10;12700;25.083;4.27;
2015;1;10;12400;20.586;16.55;
2015;1;10;15400;15.000;7.99;
2015;1;10;12500;25.393;24.19;
2015;1;10;12400;27.036;16.31;
2015;1;12;15600;25.000;9.79;
2015;1;12;12600;5.420;37.76;
2015;1;12;15100;92.000;7.62;
2015;1;12;15500;28.000;14.93;
2015;1;12;12100;16.210;3.19;
2015;1;12;15700;123.000;7.97;
2015;1;12;15700;27.000;7.97;
2015;1;12;15200;86.000;66.94;
2015;1;12;12400;25.808;16.31;
2015;1;12;15200;45.000;66.94;
2015;1;12;15200;70.000;71.46;
2015;1;12;12600;15.851;37.76;
2015;1;12;15100;30.000;7.55;
2015;1;12;15500;111.000;14.93;
2015;1;12;15800;58.000;5.07;
2015;1;12;15400;67.000;7.99;
2015;1;12;15700;66.000;7.97;
2015;1;12;12100;27.268;3.19;
2015;1;12;12400;26.543;17.00;
2015;1;12;12500;32.008;25.27;
2015;1;12;15200;74.000;66.94;
2015;1;12;15700;93.000;7.97;
2015;1;12;15100;32.000;7.58;
2015;1;12;12600;14.836;37.76;
2015;1;12;15500;82.000;14.93;
2015;1;12;15400;70.000;8.33;
2015;1;12;12800;3.007;9.71;
2015;1;12;15500;71.000;15.68;
2015;1;12;15700;21.000;7.97;
2015;1;12;15400;23.000;7.99;
2015;1;12;15700;3.000;7.97;
2015;1;12;15700;126.000;8.44;
2015;1;12;12500;18.181;26.55;
2015;1;12;15100;79.000;7.16;
2015;1;12;12200;18.450;26.92;
2015;1;12;12100;6.531;3.19;
2015;1;12;15300;100.000;7.33;
2015;1;12;12600;7.590;37.76;
2015;1;12;15700;107.000;7.97;
2015;1;13;12800;12.870;9.09;
2015;1;13;12800;11.493;9.73;
2015;1;13;12200;29.110;26.92;
2015;1;13;15400;40.000;7.99;
2015;1;13;15100;33.000;7.55;
2015;1;13;15700;27.000;7.97;
2015;1;13;15300;129.000;7.33;
2015;1;13;15700;4.000;7.97;
2015;1;13;12300;8.452;18.66;
2015;1;13;15400;78.000;8.55;
2015;1;13;15300;131.000;7.33;
2015;1;13;12100;1.242;3.19;
2015;1;13;12400;30.571;15.46;
2015;1;13;12400;25.437;16.31;
2015;1;13;15100;9.000;7.55;
2015;1;13;15200;20.000;63.35;
2015;1;13;15100;104.000;7.25;
2015;1;13;12500;14.673;24.33;
2015;1;13;12800;2.781;9.71;
2015;1;13;15100;98.000;7.55;
2015;1;13;15600;97.000;10.15;
2015;1;13;15300;45.000;7.33;
2015;1;13;12800;10.112;9.71;
2015;1;13;15500;116.000;14.93;
2015;1;13;12800;10.709;9.71;
2015;1;13;12700;15.311;4.56;
2015;1;13;12800;8.322;10.11;
2015;1;13;12600;19.032;37.76;
2015;1;13;12600;29.974;40.72;
2015;1;13;15200;146.000;67.07;
2015;1;13;15800;7.000;5.04;
2015;1;13;15200;22.000;66.57;
2015;1;13;15700;101.000;7.97;
2015;1;13;15200;145.000;64.78;
2015;1;13;15700;126.000;7.97;
2015;1;13;12100;28.417;3.13;
2015;1;13;15300;43.000;7.33;
2015;1;13;12800;26.998;9.71;
2015;1;14;12800;12.056;9.71;
2015;1;14;15400;62.000;7.99;
2015;1;14;12100;20.780;3.19;
2015;1;14;12200;7.543;27.70;
2015;1;14;12800;4.137;10.37;
2015;1;14;15100;90.000;7.55;
2015;1;14;12300;28.722;19.99;
2015;1;14;12400;25.694;15.71;
2015;1;14;15500;139.000;14.93;
2015;1;14;12800;32.096;9.14;
2015;1;14;15500;128.000;15.99;
2015;1;14;12600;22.132;39.64;
2015;1;14;15500;75.000;14.93;
2015;1;14;15200;70.000;66.94;
2015;1;14;12700;18.906;4.56;
2015;1;14;15100;87.000;7.55;
2015;1;14;15700;91.000;8.17;
2015;1;14;15300;38.000;7.33;
2015;1;14;12600;14.199;35.95;
2015;1;14;15600;98.000;9.54;
2015;1;14;15500;15.000;14.93;
2015;1;14;15300;2.000;7.33;
2015;1;14;15500;44.000;15.56;
2015;1;14;15300;7.000;7.33;
2015;1;14;15100;110.000;7.55;
2015;1;14;15700;38.000;8.22;
2015;1;14;15300;37.000;7.33;
2015;1;14;12400;26.519;16.31;
2015;1;14;12600;31.841;37.76;
2015;1;14;15300;65.000;7.33;
2015;1;14;15200;88.000;63.85;
2015;1;14;12600;27.828;37.76;
2015;1;14;12800;27.021;9.89;
2015;1;14;12700;12.873;4.56;
2015;1;14;15300;6.000;7.33;
2015;1;14;12200;6.601;26.92;
2015;1;14;15200;130.000;66.94;
2015;1;14;15600;28.000;9.79;
2015;1;14;12500;17.859;25.27;
2015;1;14;12800;11.623;9.71;
2015;1;14;12200;27.549;25.57;
2015;1;14;12700;8.260;4.56;
2015;1;14;15200;126.000;66.94;
2015;1;15;12800;3.461;10.05;
2015;1;15;12600;10.801;37.76;
2015;1;15;15300;26.000;7.45;
2015;1;15;12200;16.036;26.92;
2015;1;15;15100;125.000;7.55;
2015;1;15;15600;52.000;9.79;
2015;1;15;12600;16.237;38.18;
2015;1;15;15800;84.000;5.38;
2015;1;15;15300;149.000;7.33;
2015;1;15;12200;26.325;26.92;
2015;1;15;12700;16.317;4.56;
2015;1;15;12600;4.187;37.76;
2015;1;15;15200;35.000;66.94;
2015;1;15;12800;17.083;9.71;
2015;1;15;12300;29.701;19.71;
2015;1;15;12100;15.799;3.31;
2015;1;15;15800;114.000;5.11;
2015;1;15;12400;12.934;16.31;
2015;1;15;12300;10.113;18.97;
2015;1;15;12400;22.060;16.31;
2015;1;15;15800;56.000;5.07;
2015;1;15;15100;37.000;7.30;
2015;1;15;15600;125.000;9.79;
2015;1;15;15100;128.000;7.55;
2015;1;15;12600;5.469;38.59;
2015;1;15;12700;8.919;4.56;
2015;1;15;15200;84.000;66.94;
2015;1;15;12800;27.869;9.67;
2015;1;15;15800;68.000;4.91;
2015;1;15;12300;18.093;20.86;
2015;1;15;12600;4.841;37.76;
2015;1;15;15600;21.000;10.44;
2015;1;15;12200;19.308;26.92;
2015;1;15;12700;10.922;4.56;
2015;1;15;15400;84.000;7.72;
2015;1;15;12600;11.196;37.76;
2015;1;15;15800;144.000;5.07;
2015;1;16;15300;61.000;7.33;
2015;1;16;12700;27.462;4.56;
2015;1;16;12500;2.911;25.27;
2015;1;16;15600;112.000;9.79;
2015;1;16;15100;112.000;7.55;
2015;1;16;15400;136.000;7.99;
2015;1;16;15700;18.000;7.97;
2015;1;16;15300;132.000;7.33;
2015;1;16;15800;20.000;5.07;
2015;1;16;12800;5.464;9.71;
2015;1;16;12100;5.979;3.28;
2015;1;16;15200;99.000;66.94;
2015;1;16;15400;26.000;7.99;
2015;1;16;12600;27.870;39.18;
2015;1;16;12600;12.498;37.76;
2015;1;16;15600;47.000;9.79;
2015;1;16;12600;17.481;37.76;
2015;1;16;12600;31.315;37.76;
2015;1;16;12400;19.719;16.31;
2015;1;16;12600;4.340;37.76;
2015;1;16;12200;16.892;26.92;
2015;1;16;12100;32.121;3.19;
2015;1;16;15200;8.000;69.67;
2015;1;16;15100;140.000;7.55;
2015;1;16;15600;52.000;9.79;
2015;1;16;15400;87.000;7.99;
2015;1;16;15800;141.000;5.07;
2015;1;16;12300;1.109;19.71;
2015;1;16;12800;26.770;9.71;
2015;1;16;12400;21.167;16.31;
2015;1;16;12400;28.228;15.67;
2015;1;16;15100;142.000;7.55;
2015;1;16;15400;21.000;7.99;
2015;1;16;15700;46.000;7.97;
2015;1;16;12100;18.744;3.19;
2015;1;16;12800;29.948;9.86;
2015;1;16;12600;22.661;37.76;
2015;1;16;12100;12.207;3.19;
2015;1;16;12200;22.065;26.92;
2015;1;16;12500;12.555;26.00;
2015;1;16;15200;98.000;66.94;
2015;1;17;15800;37.000;5.07;
2015;1;17;12700;5.789;4.49;
2015;1;17;15600;7.000;9.79;
2015;1;17;12700;24.612;4.54;
2015;1;17;15500;113.000;14.93;
2015;1;17;12700;6.563;4.56;
2015;1;17;12700;16.143;4.56;
2015;1;17;15600;91.000;9.79;
2015;1;17;15500;107.000;14.93;
2015;1;17;15100;49.000;7.55;
2015;1;17;15100;109.000;7.55;
2015;1;17;15200;86.000;66.94;
2015;1;17;12200;6.865;26.92;
2015;1;17;12800;20.845;9.71;
2015;1;17;15800;138.000;4.90;
2015;1;17;15800;96.000;5.14;
2015;1;17;12100;1.142;3.19;
2015;1;17;15700;125.000;7.97;
2015;1;17;12200;27.232;26.92;
2015;1;17;15300;56.000;7.33;
2015;1;17;12500;14.300;26.30;
2015;1;17;15400;31.000;7.99;
2015;1;17;12300;7.416;19.71;
2015;1;17;15300;149.000;7.33;
2015;1;17;15600;135.000;9.79;
2015;1;17;15600;2.000;9.79;
2015;1;17;12400;5.201;16.31;
2015;1;17;12100;9.926;3.10;
2015;1;17;12500;9.866;27.00;
2015;1;17;15200;65.000;64.35;
2015;1;17;12600;14.696;37.76;
2015;1;17;15600;133.000;9.86;
2015;1;17;12600;31.309;38.11;
2015;1;17;15200;7.000;66.94;
2015;1;17;15200;146.000;67.25;
2015;1;17;15400;61.000;7.99;
2015;1;17;15100;84.000;7.55;
2015;1;17;15600;61.000;9.79;
2015;1;17;12500;24.030;23.95;
2015;1;17;15400;115.000;7.99;
2015;1;17;15500;21.000;14.52;
2015;1;17;15700;72.000;7.72;
2015;1;17;12200;26.263;28.17;
2015;1;17;15700;37.000;7.97;
2015;1;17;15300;148.000;7.02;
2015;1;17;12100;6.625;3.30;
2015;1;19;12600;28.446;37.76;
2015;1;19;12500;13.234;25.27;
2015;1;19;12400;18.197;16.31;
2015;1;19;15300;22.000;7.33;
2015;1;19;15800;65.000;5.32;
2015;1;19;12800;7.676;9.70;
2015;1;19;12300;23.094;19.71;
2015;1;19;12500;30.746;25.27;
2015;1;19;15300;35.000;7.33;
2015;1;19;12800;16.499;9.71;
2015;1;19;15500;139.000;14.38;
2015;1;19;15300;3.000;7.33;
2015;1;19;12600;7.458;37.76;
2015;1;19;15400;135.000;7.97;
2015;1;19;15300;4.000;7.33;
2015;1;19;15800;103.000;5.07;
2015;1;19;15700;136.000;7.97;
2015;1;19;12200;13.500;28.62;
2015;1;19;15700;105.000;7.97;
2015;1;19;15500;97.000;14.06;
2015;1;19;12800;3.387;9.71;
2015;1;19;15600;47.000;9.79;
2015;1;19;15300;20.000;7.33;
2015;1;19;12600;21.026;37.76;
2015;1;19;12400;18.384;15.56;
2015;1;19;12200;20.123;26.92;
2015;1;19;15500;2.000;14.57;
2015;1;19;12600;2.825;37.76;
2015;1;19;12400;8.610;16.31;
2015;1;19;15200;101.000;65.21;
2015;1;20;15400;145.000;8.50;
2015;1;20;12700;5.960;4.56;
2015;1;20;12600;17.956;37.76;
2015;1;20;12700;8.825;4.57;
2015;1;20;12500;5.691;25.27;
2015;1;20;12300;13.185;19.71;
2015;1;20;15300;49.000;7.33;
2015;1;20;15800;79.000;5.07;
2015;1;20;15500;63.000;16.02;
2015;1;20;15100;1.000;7.55;
2015;1;20;15500;89.000;14.93;
2015;1;20;15300;82.000;7.33;
2015;1;20;15600;75.000;10.11;
2015;1;20;15200;105.000;66.94;
2015;1;20;15800;40.000;5.07;
2015;1;20;15300;72.000;7.33;
2015;1;20;15200;124.000;64.04;
2015;1;20;15300;80.000;7.33;
2015;1;20;12200;21.448;26.92;
2015;1;20;12700;10.958;4.56;
2015;1;20;15800;84.000;5.41;
2015;1;20;15300;107.000;7.26;
2015;1;20;15800;114.000;5.27;
2015;1;20;12600;25.803;37.76;
2015;1;20;15100;4.000;7.55;
2015;1;20;15400;46.000;7.99;
2015;1;20;12200;8.614;26.92;
2015;1;20;12800;14.887;9.98;
2015;1;20;12400;5.256;16.31;
2015;1;20;15700;138.000;8.01;
2015;1;20;15400;121.000;7.99;
2015;1;20;15200;49.000;66.94;
2015;1;20;15500;49.000;14.93;
2015;1;20;12500;22.188;25.27;
2015;1;20;12200;13.999;26.92;
2015;1;20;12400;11.055;16.31;
2015;1;20;15500;39.000;15.76;
2015;1;20;15700;45.000;7.97;
2015;1;20;15200;7.000;66.94;
2015;1;20;12700;8.871;4.89;
2015;1;21;15100;15.000;7.55;
2015;1;21;15700;36.000;7.97;
2015;1;21;15600;3.000;9.79;
2015;1;21;15300;79.000;7.82;
2015;1;21;12100;7.729;3.27;
2015;1;21;12100;1.630;3.19;
2015;1;21;15300;86.000;7.33;
2015;1;21;15800;16.000;4.83;
2015;1;21;15300;49.000;7.33;
2015;1;21;15800;65.000;5.07;
2015;1;21;15700;75.000;8.46;
2015;1;21;12600;19.545;37.76;
2015;1;21;15300;72.000;6.99;
2015;1;21;12600;10.944;39.25;
2015;1;21;15200;10.000;66.94;
2015;1;21;15500;69.000;14.93;
2015;1;21;12700;21.260;4.56;
2015;1;21;15300;27.000;7.82;
2015;1;21;12700;28.417;4.72;
2015;1;21;12400;24.279;15.58;
2015;1;21;15600;149.000;10.19;
2015;1;21;12800;22.689;9.71;
2015;1;21;15400;107.000;7.96;
2015;1;21;15700;150.000;7.97;
2015;1;21;15500;117.000;14.93;
2015;1;21;12700;23.301;4.56;
2015;1;21;12700;26.081;4.56;
2015;1;21;12700;21.835;4.68;
2015;1;21;15100;13.000;7.55;
2015;1;21;12600;7.664;36.30;
2015;1;21;12100;6.339;3.31;
2015;1;21;12400;29.477;16.31;
2015;1;21;15200;88.000;66.70;
2015;1;21;12600;25.608;37.76;
2015;1;22;12400;12.229;16.31;
2015;1;22;15700;117.000;7.97;
2015;1;22;12200;14.655;26.92;
2015;1;22;12500;2.609;26.94;
2015;1;22;12400;19.989;16.31;
